,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side
2139,2.0,0.0,2.0,37.0,0.0,3675.0,439.4842963318149,0.0,5482.0,1535.0,5.0,177,1.0
2140,2.0,0.0,2.0,18.0,0.0,2195.0,2515.0,140.0,4072.0,345.0,5.0,177,1.0
2141,0.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,177,1.0
2142,2.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,177,1.0
2143,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,761,1.0
2144,1.0,0.0,1.0,18.0,0.0,0.0,1020.0,393.0,20.0,0.0,2.0,764,1.0
2145,3.0,0.0,1.0,20.0,0.0,64.0,0.0,1214.0,523.0,0.0,6.0,154,2.0
2146,2.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,185,1.0
2147,2.0,0.0,1.0,30.0,0.0,0.0,2506.0,0.0,419.0,528.0,3.0,292,2.0
2148,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,949,2.0
2149,3.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,949,2.0
2150,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,949,2.0
2151,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,949,2.0
2152,1.0,0.0,1.0,23.0,0.0,355.0,0.0,0.0,1035.0,0.0,1.0,877,1.0
2153,2.0,0.0,2.0,38.0,0.0,5333.0,6602.0,177.29552524527398,234.0,0.0,5.0,149,2.0
2154,2.0,0.0,1.0,26.0,0.0,0.0,439.0,4460.0,2525.0,11225.0,5.0,149,2.0
2155,2.0,0.0,2.0,29.0,0.0,55.0,2699.0,0.0,8096.0,198.0,4.0,155,2.0
2156,1.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,767,1.0
2157,3.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,953,2.0
2158,3.0,0.0,1.0,25.0,0.0,247.0,0.0,1062.0,0.0,0.0,1.0,953,2.0
2159,3.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,879,1.0
2160,1.0,0.0,1.0,23.0,0.0,6.0,0.0,1.0,783.0,18.0,2.0,761,2.0
2161,1.0,0.0,1.0,26.0,0.0,755.0,0.0,109.0,0.0,0.0,1.0,880,1.0
2162,2.0,0.0,1.0,45.0,0.0,413.0,835.0,1741.0,0.0,8443.0,5.0,183,1.0
2163,3.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884,1.0
2164,3.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,954,2.0
2165,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,157,2.0
2166,2.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,187,1.0
2167,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,187,1.0
2168,2.0,1.0,1.0,38.0,0.0,219.26626936829558,0.0,0.0,0.0,0.0,4.0,187,1.0
2169,2.0,1.0,1.0,25.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,4.0,187,1.0
2170,1.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,770,1.0
2171,1.0,0.0,1.0,20.0,0.0,416.0,205.0,0.0,0.0,0.0,2.0,770,1.0
2172,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,184,1.0
2173,2.0,1.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,184,1.0
2174,2.0,0.0,1.0,32.0,0.0,0.0,439.4842963318149,0.0,8.0,19.0,5.0,185,1.0
2175,2.0,0.0,1.0,32.0,0.0,10.0,924.0,0.0,56.0,2991.0,5.0,185,1.0
2176,1.0,0.0,1.0,20.0,0.0,0.0,163.0,0.0,1279.0,0.0,1.0,956,2.0
2177,1.0,0.0,1.0,50.0,0.0,219.26626936829558,0.0,0.0,303.05244252873564,0.0,2.0,763,2.0
2178,2.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,188,1.0
2179,1.0,0.0,1.0,47.0,0.0,6.0,328.0,0.0,0.0,382.0,1.0,886,1.0
2180,2.0,1.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,186,1.0
2181,1.0,0.0,1.0,20.0,0.0,827.0,0.0,0.0,0.0,0.0,1.0,960,2.0
2182,2.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,157,2.0
2183,1.0,0.0,1.0,24.0,0.0,617.0,9.0,83.0,0.0,0.0,2.0,772,1.0
2184,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,772,1.0
2185,3.0,0.0,1.0,47.0,0.0,704.0,12.0,11.0,0.0,1638.0,1.0,890,1.0
2186,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,768,2.0
2187,3.0,0.0,1.0,35.0,0.0,1734.0,0.0,365.0,0.0,0.0,3.0,295,2.0
2188,3.0,0.0,2.0,25.0,0.0,854.0,0.0,596.0,0.0,0.0,1.0,891,1.0
2189,3.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,892,1.0
2190,1.0,0.0,1.0,20.0,0.0,0.0,40.0,9.0,120.0,622.0,3.0,296,2.0
2191,1.0,1.0,1.0,16.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,2.0,774,1.0
2192,3.0,0.0,1.0,29.0,0.0,1071.0,27.0,58.0,0.0,0.0,1.0,894,1.0
2193,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,769,2.0
2194,2.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,148,1.0
2195,2.0,0.0,1.0,33.0,0.0,0.0,1376.0,26.0,159.0,1649.0,6.0,148,1.0
2196,1.0,0.0,1.0,16.0,0.0,262.0,0.0,1.0,825.0,0.0,1.0,962,2.0
2197,1.0,0.0,1.0,22.0,0.0,390.0,98.0,0.0,278.0,39.0,1.0,963,2.0
2198,1.0,0.0,2.0,18.0,0.0,5.0,526.0,0.0,0.0,122.0,1.0,898,1.0
2199,1.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,770,2.0
2200,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,770,2.0
2201,1.0,0.0,1.0,34.0,0.0,0.0,919.0,0.0,0.0,51.0,1.0,967,2.0
2202,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,771,2.0
2203,3.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,899,1.0
2204,1.0,0.0,1.0,20.0,0.0,43.0,443.0,642.0,0.0,0.0,1.0,970,2.0
2205,2.0,0.0,1.0,56.0,0.0,0.0,2345.0,39.0,338.0,452.0,6.0,158,2.0
2206,2.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,158,2.0
2207,1.0,0.0,1.0,35.0,0.0,0.0,579.0,132.0,0.0,0.0,1.0,901,1.0
2208,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,973,2.0
2209,3.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,297,2.0
2210,3.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,973,2.0
2211,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,973,2.0
2212,1.0,0.0,1.0,30.0,0.0,8.0,18.0,0.0,0.0,1779.0,2.0,772,2.0
2213,1.0,0.0,1.0,50.0,0.0,0.0,0.0,9.0,819.0,0.0,1.0,902,1.0
2214,3.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,298,2.0
2215,3.0,0.0,1.0,19.0,0.0,794.0,0.0,2.0,0.0,191.0,1.0,976,2.0
2216,3.0,0.0,1.0,28.65814620162446,0.0,32.0,1017.0,1.0,0.0,755.0,1.0,976,2.0
2217,3.0,0.0,1.0,35.0,0.0,611.0,0.0,409.0,0.0,20.0,1.0,976,2.0
2218,1.0,0.0,1.0,45.0,0.0,0.0,0.0,61.0,199.0,514.0,2.0,784,1.0
2219,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,774,2.0
2220,1.0,0.0,3.0,74.0,0.0,568.0,17.0,0.0,303.05244252873564,1.0,2.0,774,2.0
2221,1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2222,3.0,0.0,1.0,39.0,0.0,1.0,0.0,1048.0,0.0,0.0,3.0,312,1.0
2223,1.0,0.0,1.0,18.0,0.0,4.0,13.0,0.0,1784.0,137.0,1.0,978,2.0
2224,1.0,1.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,787,1.0
2225,2.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,2.0
2226,1.0,0.0,3.0,21.0,0.0,101.0,439.4842963318149,71.0,17.0,279.0,1.0,908,1.0
2227,2.0,0.0,1.0,35.0,0.0,0.0,6607.0,0.0,706.0,363.0,4.0,190,1.0
2228,2.0,0.0,2.0,66.0,0.0,165.0,1329.0,0.0,230.0,7749.0,4.0,190,1.0
2229,1.0,0.0,1.0,14.0,0.0,14.0,0.0,135.0,0.0,818.0,1.0,909,1.0
2230,3.0,0.0,1.0,20.0,0.0,71.0,2.0,2121.0,0.0,0.0,6.0,151,1.0
2231,3.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,910,1.0
2232,2.0,0.0,1.0,36.0,0.0,0.0,2313.0,12.0,194.0,10.0,3.0,313,1.0
2233,2.0,0.0,2.0,27.0,1.0,0.0,273.0,0.0,2597.0,4093.0,7.0,59,1.0
2234,2.0,0.0,0.0,51.0,0.0,0.0,2387.0,177.29552524527398,1866.0,54.0,4.0,191,1.0
2235,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,790,1.0
2236,1.0,0.0,1.0,46.0,0.0,2.0,90.0,0.0,1351.0,0.0,1.0,985,2.0
2237,3.0,0.0,1.0,67.0,0.0,1365.0,0.0,1296.0,9.0,0.0,1.0,914,1.0
2238,1.0,0.0,1.0,24.0,0.0,207.0,0.0,62.0,0.0,452.0,2.0,779,2.0
2239,1.0,0.0,3.0,35.0,0.0,219.26626936829558,607.0,0.0,0.0,1145.0,2.0,779,2.0
2240,1.0,0.0,1.0,14.0,0.0,40.0,0.0,497.0,0.0,285.0,1.0,916,1.0
2241,3.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,987,2.0
2242,1.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,780,2.0
2243,3.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,919,1.0
2244,1.0,1.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,781,2.0
2245,1.0,1.0,1.0,21.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,2.0,781,2.0
2246,3.0,0.0,1.0,36.0,0.0,3341.0,0.0,558.0,0.0,0.0,6.0,159,2.0
2247,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,793,1.0
2248,1.0,0.0,3.0,22.0,0.0,0.0,0.0,292.0,261.0,0.0,1.0,921,1.0
2249,1.0,0.0,1.0,58.0,0.0,70.0,0.0,292.0,356.0,0.0,3.0,303,2.0
2250,1.0,0.0,1.0,14.0,0.0,1538.0,22.0,0.0,11.0,2.0,1.0,988,2.0
2251,1.0,0.0,1.0,18.0,0.0,0.0,8.0,0.0,433.0,482.0,1.0,989,2.0
2252,1.0,0.0,1.0,40.0,0.0,48.0,4.0,351.0,54.0,443.0,0.0,0,0.0
2253,1.0,0.0,1.0,24.0,0.0,0.0,5.0,6.0,486.0,205.0,1.0,924,1.0
2254,3.0,0.0,1.0,26.0,0.0,80.0,0.0,199.0,288.0,0.0,1.0,928,1.0
2255,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,798,1.0
2256,1.0,1.0,2.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,792,2.0
2257,1.0,0.0,1.0,21.0,0.0,699.0,0.0,63.0,2.0,19.0,2.0,800,1.0
2258,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,801,1.0
2259,1.0,0.0,1.0,23.0,0.0,115.0,464.0,0.0,303.05244252873564,20.0,1.0,996,2.0
2260,3.0,0.0,1.0,22.0,0.0,1299.0,0.0,0.0,0.0,0.0,3.0,318,1.0
2261,1.0,0.0,2.0,20.0,0.0,637.0,439.4842963318149,0.0,193.0,0.0,1.0,934,1.0
2262,2.0,0.0,2.0,38.0,0.0,29.0,666.0,0.0,1641.0,7985.0,4.0,196,1.0
2263,1.0,0.0,2.0,37.0,0.0,0.0,789.0,0.0,0.0,0.0,3.0,319,1.0
2264,3.0,0.0,1.0,31.0,0.0,1596.0,0.0,453.0,0.0,86.0,3.0,307,2.0
2265,3.0,0.0,2.0,27.0,0.0,345.0,0.0,1025.0,91.0,0.0,1.0,1003,2.0
2266,1.0,0.0,1.0,31.0,0.0,0.0,0.0,1010.0,9.0,0.0,2.0,795,2.0
2267,0.0,0.0,1.0,21.0,0.0,97.0,41.0,0.0,436.0,52.0,2.0,796,2.0
2268,1.0,1.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,796,2.0
2269,1.0,0.0,3.0,20.0,0.0,0.0,0.0,541.0,0.0,0.0,2.0,796,2.0
2270,1.0,0.0,3.0,36.0,0.0,55.0,4.0,0.0,0.0,1784.0,2.0,797,2.0
2271,1.0,0.0,3.0,40.0,0.0,0.0,20.0,143.0,98.0,461.0,2.0,807,1.0
2272,3.0,0.0,1.0,25.0,0.0,1117.0,0.0,33.0,1238.0,0.0,6.0,153,1.0
2273,2.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,154,2.0
2274,2.0,0.0,2.0,25.0,0.0,0.0,1255.0,0.0,5229.0,3152.0,5.0,154,2.0
2275,2.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2276,3.0,0.0,1.0,28.0,0.0,1104.0,0.0,163.0,19.0,61.0,1.0,1011,2.0
2277,2.0,1.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,155,2.0
2278,3.0,1.0,1.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,940,1.0
2279,1.0,0.0,1.0,22.0,0.0,0.0,0.0,12.0,689.0,2.0,1.0,941,1.0
2280,3.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012,2.0
2281,2.0,0.0,1.0,28.0,0.0,0.0,9933.0,0.0,134.0,70.0,4.0,197,1.0
2282,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,197,1.0
2283,1.0,0.0,2.0,40.0,0.0,219.26626936829558,0.0,0.0,0.0,127.0,1.0,1013,2.0
2284,1.0,1.0,1.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,801,2.0
2285,1.0,0.0,2.0,15.0,0.0,78.0,515.0,132.0,0.0,137.0,1.0,1014,2.0
2286,1.0,0.0,3.0,29.0,0.0,9.0,0.0,663.0,0.0,0.0,2.0,802,2.0
2287,1.0,1.0,3.0,18.0,0.0,0.0,439.4842963318149,0.0,0.0,0.0,2.0,812,1.0
2288,1.0,0.0,3.0,28.0,0.0,213.0,439.4842963318149,1317.0,199.0,0.0,0.0,0,0.0
2289,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,815,1.0
2290,1.0,0.0,1.0,18.0,0.0,0.0,130.0,0.0,429.0,0.0,1.0,947,1.0
2291,0.0,0.0,3.0,21.0,0.0,690.0,0.0,0.0,49.0,7.0,1.0,947,1.0
2292,3.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,948,1.0
2293,1.0,0.0,2.0,16.0,0.0,0.0,81.0,1.0,0.0,778.0,1.0,1017,2.0
2294,2.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,163,2.0
2295,1.0,0.0,1.0,28.0,0.0,0.0,610.0,1014.0,0.0,0.0,3.0,320,1.0
2296,1.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,732.0,310.71003097450557,2.0,817,1.0
2297,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,819,1.0
2298,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,820,1.0
2299,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,810,2.0
2300,1.0,0.0,1.0,26.0,0.0,0.0,115.0,307.0,420.0,0.0,0.0,0,0.0
2301,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,822,1.0
2302,1.0,0.0,1.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,822,1.0
2303,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,822,1.0
2304,1.0,0.0,1.0,19.0,0.0,0.0,0.0,97.0,99.0,449.0,1.0,957,1.0
2305,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,822,1.0
2306,1.0,0.0,1.0,35.0,0.0,57.0,97.0,455.0,109.0,0.0,3.0,311,2.0
2307,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168,2.0
2308,2.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168,2.0
2309,1.0,0.0,1.0,34.0,0.0,4.0,12.0,858.0,0.0,32.0,2.0,823,1.0
2310,2.0,0.0,2.0,21.0,0.0,0.0,438.0,0.0,0.0,2175.0,7.0,45,2.0
2311,2.0,0.0,1.0,26.0,0.0,0.0,6442.0,0.0,681.0,756.0,7.0,45,2.0
2312,2.0,0.0,1.0,32.0,0.0,0.0,5209.0,0.0,22.0,3062.0,4.0,169,2.0
2313,2.0,0.0,1.0,40.0,0.0,0.0,1262.0,0.0,6162.0,6.0,4.0,169,2.0
2314,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,323,1.0
2315,3.0,0.0,2.0,29.0,0.0,465.0,0.0,169.0,102.0,2104.0,0.0,0,0.0
2316,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025,2.0
2317,1.0,0.0,2.0,25.0,0.0,3.0,414.0,4.0,245.0,143.0,1.0,959,1.0
2318,3.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027,2.0
2319,3.0,1.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027,2.0
2320,3.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,312,2.0
2321,3.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,960,1.0
2322,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,827,1.0
2323,1.0,1.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,828,1.0
2324,1.0,0.0,1.0,26.0,0.0,13.0,1.0,0.0,8.0,765.0,3.0,313,2.0
2325,2.0,0.0,1.0,42.0,1.0,2.0,722.0,0.0,1035.0,368.0,7.0,46,2.0
2326,3.0,0.0,1.0,57.0,0.0,1337.0,0.0,0.0,1080.0,0.0,1.0,962,1.0
2327,1.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,815,2.0
2328,3.0,0.0,1.0,23.0,0.0,663.0,392.0,6023.0,4.0,0.0,1.0,1029,2.0
2329,3.0,0.0,2.0,32.0,0.0,38.0,0.0,1423.0,0.0,0.0,1.0,1029,2.0
2330,1.0,0.0,1.0,15.0,0.0,0.0,43.0,2837.0,6.0,140.0,1.0,1031,2.0
2331,1.0,0.0,1.0,41.0,0.0,219.26626936829558,1478.0,0.0,303.05244252873564,3.0,1.0,1032,2.0
2332,1.0,0.0,1.0,19.0,0.0,0.0,5.0,716.0,0.0,0.0,0.0,0,0.0
2333,3.0,0.0,1.0,26.0,0.0,830.0,33.0,1030.0,3.0,29.0,1.0,1034,2.0
2334,1.0,0.0,3.0,28.65814620162446,0.0,1627.0,0.0,0.0,110.0,0.0,2.0,819,2.0
2335,3.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,968,1.0
2336,1.0,0.0,1.0,19.0,0.0,1171.0,1460.0,0.0,36.0,0.0,1.0,1035,2.0
2337,2.0,0.0,1.0,30.0,0.0,2019.0,1686.0,129.0,99.0,933.0,5.0,197,1.0
2338,3.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971,1.0
2339,3.0,0.0,1.0,17.0,0.0,55.0,0.0,994.0,0.0,0.0,3.0,327,1.0
2340,1.0,0.0,1.0,28.65814620162446,0.0,7.0,0.0,703.0,66.0,0.0,1.0,974,1.0
2341,1.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,822,2.0
2342,1.0,0.0,2.0,20.0,0.0,0.0,68.0,31.0,167.0,381.0,1.0,1037,2.0
2343,3.0,0.0,1.0,54.0,0.0,1108.0,0.0,53.0,496.0,0.0,1.0,975,1.0
2344,3.0,0.0,1.0,21.0,0.0,542.0,0.0,1222.0,98.0,484.0,3.0,328,1.0
2345,1.0,0.0,1.0,44.0,0.0,0.0,83.0,0.0,68.0,586.0,1.0,976,1.0
2346,1.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2347,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,832,1.0
2348,1.0,0.0,1.0,20.0,0.0,1330.0,0.0,177.29552524527398,0.0,49.0,1.0,1040,2.0
2349,3.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,977,1.0
2350,1.0,0.0,1.0,27.0,0.0,0.0,91.0,945.0,0.0,0.0,1.0,978,1.0
2351,1.0,0.0,3.0,28.0,0.0,0.0,0.0,3.0,654.0,0.0,1.0,1041,2.0
2352,1.0,0.0,1.0,33.0,0.0,1449.0,0.0,0.0,0.0,0.0,1.0,1042,2.0
2353,3.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,155,1.0
2354,1.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,889.0,0.0,2.0,836,1.0
2355,3.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,979,1.0
2356,3.0,0.0,1.0,45.0,0.0,458.0,0.0,838.0,0.0,3.0,3.0,318,2.0
2357,2.0,0.0,2.0,20.0,0.0,219.26626936829558,2988.0,0.0,419.0,106.0,4.0,198,1.0
2358,3.0,0.0,1.0,26.0,0.0,6.0,0.0,1041.0,303.05244252873564,0.0,3.0,319,2.0
2359,1.0,0.0,1.0,18.0,0.0,0.0,0.0,19.0,746.0,5.0,2.0,826,2.0
2360,1.0,0.0,3.0,21.0,0.0,742.0,0.0,15.0,0.0,0.0,1.0,1043,2.0
2361,2.0,0.0,2.0,26.0,0.0,219.26626936829558,5824.0,0.0,327.0,1508.0,4.0,172,2.0
2362,2.0,1.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,172,2.0
2363,3.0,0.0,1.0,24.0,0.0,1347.0,0.0,1.0,2.0,7.0,3.0,329,1.0
2364,1.0,0.0,1.0,27.0,0.0,0.0,0.0,70.0,2026.0,13.0,1.0,1047,2.0
2365,0.0,0.0,2.0,18.0,0.0,231.0,508.0,594.0,0.0,585.0,1.0,1048,2.0
2366,3.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1049,2.0
2367,1.0,0.0,1.0,31.0,0.0,0.0,820.0,16.0,29.0,2.0,1.0,985,1.0
2368,1.0,0.0,1.0,37.0,0.0,5.0,0.0,849.0,0.0,0.0,2.0,842,1.0
2369,2.0,0.0,3.0,37.0,1.0,0.0,16963.0,0.0,11483.0,5220.0,4.0,173,2.0
2370,2.0,1.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,173,2.0
2371,3.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,987,1.0
2372,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,843,1.0
2373,3.0,0.0,1.0,18.0,0.0,85.0,0.0,683.0,570.0,0.0,1.0,1053,2.0
2374,2.0,0.0,2.0,29.0,1.0,47.0,2914.0,0.0,303.05244252873564,259.0,4.0,174,2.0
2375,2.0,0.0,2.0,31.0,0.0,0.0,837.0,0.0,1.0,4102.0,4.0,174,2.0
2376,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,310.71003097450557,5.0,201,1.0
2377,2.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2378,1.0,0.0,1.0,28.65814620162446,0.0,0.0,0.0,27.0,1358.0,0.0,1.0,1055,2.0
2379,3.0,0.0,2.0,32.0,0.0,679.0,138.0,4.0,359.0,0.0,6.0,164,2.0
2380,1.0,0.0,1.0,19.0,0.0,0.0,180.0,712.0,0.0,886.0,2.0,833,2.0
2381,1.0,0.0,1.0,50.0,0.0,171.0,537.0,37.0,0.0,3.0,1.0,992,1.0
2382,1.0,0.0,1.0,19.0,0.0,0.0,0.0,717.0,0.0,0.0,1.0,993,1.0
2383,2.0,0.0,2.0,44.0,0.0,0.0,2175.0,0.0,25.0,310.71003097450557,7.0,63,1.0
2384,2.0,0.0,1.0,49.0,0.0,0.0,291.0,0.0,1320.0,2092.0,6.0,157,1.0
2385,2.0,0.0,2.0,30.0,0.0,4.0,92.0,2488.0,2182.0,1210.0,5.0,161,2.0
2386,1.0,0.0,1.0,41.0,0.0,824.0,0.0,0.0,0.0,47.0,1.0,996,1.0
2387,2.0,0.0,2.0,34.0,0.0,0.0,7492.0,25.0,1116.0,3.0,5.0,162,2.0
2388,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,162,2.0
2389,1.0,0.0,3.0,22.0,0.0,0.0,305.0,148.0,250.0,134.0,2.0,846,1.0
2390,2.0,0.0,1.0,29.0,0.0,0.0,17.0,0.0,0.0,7312.0,3.0,333,1.0
2391,3.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001,1.0
2392,3.0,0.0,3.0,40.0,0.0,162.0,0.0,1599.0,303.05244252873564,0.0,1.0,1001,1.0
2393,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,847,1.0
2394,1.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,267.0,507.0,2.0,850,1.0
2395,1.0,1.0,2.0,1.0,0.0,219.26626936829558,0.0,0.0,303.05244252873564,0.0,2.0,850,1.0
